"ambitionBoxDetails/abAwardData/awardFooterCtaText","ambitionBoxDetails/abAwardData/awardFooterCtaUrl","ambitionBoxDetails/abAwardData/awardFooterDisplayText","ambitionBoxDetails/abAwardData/awardFooterDisplayTitle","ambitionBoxDetails/abAwardData/awardTitle","ambitionBoxDetails/abAwardData/awardUrl","ambitionBoxDetails/benefits/BenefitsUrl","ambitionBoxDetails/benefits/List/0/BenefitImage","ambitionBoxDetails/benefits/List/0/BenefitName","ambitionBoxDetails/benefits/List/0/Status","ambitionBoxDetails/benefits/List/0/newIconUrl/dark","ambitionBoxDetails/benefits/List/0/newIconUrl/default","ambitionBoxDetails/benefits/List/1/BenefitImage","ambitionBoxDetails/benefits/List/1/BenefitName","ambitionBoxDetails/benefits/List/1/Status","ambitionBoxDetails/benefits/List/1/newIconUrl/dark","ambitionBoxDetails/benefits/List/1/newIconUrl/default","ambitionBoxDetails/benefits/List/2/BenefitImage","ambitionBoxDetails/benefits/List/2/BenefitName","ambitionBoxDetails/benefits/List/2/Status","ambitionBoxDetails/benefits/List/2/newIconUrl/dark","ambitionBoxDetails/benefits/List/2/newIconUrl/default","ambitionBoxDetails/benefits/List/3/BenefitImage","ambitionBoxDetails/benefits/List/3/BenefitName","ambitionBoxDetails/benefits/List/3/Status","ambitionBoxDetails/benefits/List/3/newIconUrl/dark","ambitionBoxDetails/benefits/List/3/newIconUrl/default","ambitionBoxDetails/benefits/List/4/BenefitImage","ambitionBoxDetails/benefits/List/4/BenefitName","ambitionBoxDetails/benefits/List/4/Status","ambitionBoxDetails/benefits/List/4/newIconUrl/dark","ambitionBoxDetails/benefits/List/4/newIconUrl/default","ambitionBoxDetails/benefits/List/5/BenefitImage","ambitionBoxDetails/benefits/List/5/BenefitName","ambitionBoxDetails/benefits/List/5/Status","ambitionBoxDetails/benefits/List/5/newIconUrl/dark","ambitionBoxDetails/benefits/List/5/newIconUrl/default","ambitionBoxDetails/benefits/List/6/BenefitImage","ambitionBoxDetails/benefits/List/6/BenefitName","ambitionBoxDetails/benefits/List/6/Status","ambitionBoxDetails/benefits/List/6/newIconUrl/dark","ambitionBoxDetails/benefits/List/6/newIconUrl/default","ambitionBoxDetails/benefits/List/7/BenefitImage","ambitionBoxDetails/benefits/List/7/BenefitName","ambitionBoxDetails/benefits/List/7/Status","ambitionBoxDetails/benefits/List/7/newIconUrl/dark","ambitionBoxDetails/benefits/List/7/newIconUrl/default","ambitionBoxDetails/benefits/Users","ambitionBoxDetails/companyInfo/AggregateRating","ambitionBoxDetails/companyInfo/ReviewsCount","ambitionBoxDetails/companyInfo/Title","ambitionBoxDetails/companyInfo/Url","ambitionBoxDetails/interviewQuestions/questions/0/question","ambitionBoxDetails/interviewQuestions/questions/0/questionUrl","ambitionBoxDetails/interviewQuestions/questions/1/question","ambitionBoxDetails/interviewQuestions/questions/1/questionUrl","ambitionBoxDetails/interviewQuestions/questions/2/question","ambitionBoxDetails/interviewQuestions/questions/2/questionUrl","ambitionBoxDetails/interviewQuestions/url","ambitionBoxDetails/reviews/0/DisLikesText","ambitionBoxDetails/reviews/0/LikesText","ambitionBoxDetails/reviews/0/Name","ambitionBoxDetails/reviews/0/OverallCompanyRating","ambitionBoxDetails/reviews/0/PublishedOn","ambitionBoxDetails/reviews/0/ReviewLink","ambitionBoxDetails/reviews/0/Title","ambitionBoxDetails/reviews/1/DisLikesText","ambitionBoxDetails/reviews/1/LikesText","ambitionBoxDetails/reviews/1/Name","ambitionBoxDetails/reviews/1/OverallCompanyRating","ambitionBoxDetails/reviews/1/PublishedOn","ambitionBoxDetails/reviews/1/ReviewLink","ambitionBoxDetails/reviews/1/Title","ambitionBoxDetails/reviews/2/DisLikesText","ambitionBoxDetails/reviews/2/LikesText","ambitionBoxDetails/reviews/2/Name","ambitionBoxDetails/reviews/2/OverallCompanyRating","ambitionBoxDetails/reviews/2/PublishedOn","ambitionBoxDetails/reviews/2/ReviewLink","ambitionBoxDetails/reviews/2/Title","ambitionBoxDetails/salaries/AverageCtc","ambitionBoxDetails/salaries/JobProfileName","ambitionBoxDetails/salaries/MaxCtc","ambitionBoxDetails/salaries/MinCtc","ambitionBoxDetails/salaries/SalariesUrl","ambitionBoxDetails/salaries/ctaText","ambitionBoxDetails/salaries/ctcRangeText","ambitionBoxDetails/salaries/title","ambitionBoxDetails/salaries/widgetType","brandedJd","cardsSequence/0/key","cardsSequence/0/label","cardsSequence/1/key","cardsSequence/1/label","cardsSequence/2/key","cardsSequence/2/label","cardsSequence/3/key","cardsSequence/3/label","cardsSequence/4/key","cardsSequence/4/label","jdBrandingBanner/image/desktop","jdBrandingBanner/image/large","jdBrandingBanner/image/medium","jdBrandingBanner/image/mobile","jdBrandingBanner/image/small","jdBrandingDetails/consultantDivision","jdBrandingDetails/followCount","jdBrandingDetails/groupId","jdBrandingDetails/groupLogo/desktop","jdBrandingDetails/groupLogo/mobile","jdBrandingDetails/groupName","jdBrandingDetails/overallRating","jdBrandingDetails/overallReviewCount","jdBrandingDetails/overviewUrl","jdBrandingDetails/sections/aboutUs/data/description","jdBrandingDetails/sections/aboutUs/data/media/0/image/large","jdBrandingDetails/sections/aboutUs/data/title","jdBrandingDetails/sections/aboutUs/title","jdBrandingDetails/sections/awards/data/0/title","jdBrandingDetails/sections/awards/data/0/year","jdBrandingDetails/sections/awards/data/1/title","jdBrandingDetails/sections/awards/data/1/year","jdBrandingDetails/sections/awards/data/2/title","jdBrandingDetails/sections/awards/data/2/year","jdBrandingDetails/sections/awards/data/3/title","jdBrandingDetails/sections/awards/data/3/year","jdBrandingDetails/sections/awards/data/4/title","jdBrandingDetails/sections/awards/data/4/year","jdBrandingDetails/sections/awards/data/5/title","jdBrandingDetails/sections/awards/data/5/year","jdBrandingDetails/sections/awards/data/6/title","jdBrandingDetails/sections/awards/data/6/year","jdBrandingDetails/sections/awards/source","jdBrandingDetails/sections/awards/title","jdBrandingDetails/sections/clientTestimonials/data/source","jdBrandingDetails/sections/clientTestimonials/title","jdBrandingDetails/sections/diversity-cs-1/data/description","jdBrandingDetails/sections/diversity-cs-1/data/media/0/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/0/title","jdBrandingDetails/sections/diversity-cs-1/data/media/0/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/1/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/1/title","jdBrandingDetails/sections/diversity-cs-1/data/media/1/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/2/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/2/title","jdBrandingDetails/sections/diversity-cs-1/data/media/2/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/3/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/3/title","jdBrandingDetails/sections/diversity-cs-1/data/media/3/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/4/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/4/title","jdBrandingDetails/sections/diversity-cs-1/data/media/4/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/5/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/5/title","jdBrandingDetails/sections/diversity-cs-1/data/media/5/video/url","jdBrandingDetails/sections/diversity-cs-1/data/media/6/image/large","jdBrandingDetails/sections/diversity-cs-1/data/media/6/title","jdBrandingDetails/sections/diversity-cs-1/data/media/6/video/url","jdBrandingDetails/sections/diversity-cs-1/data/title","jdBrandingDetails/sections/diversity-cs-1/templateType","jdBrandingDetails/sections/employerbenefits/data/0/description","jdBrandingDetails/sections/employerbenefits/data/0/name","jdBrandingDetails/sections/employerbenefits/data/1/description","jdBrandingDetails/sections/employerbenefits/data/1/name","jdBrandingDetails/sections/employerbenefits/data/2/description","jdBrandingDetails/sections/employerbenefits/data/2/name","jdBrandingDetails/sections/employerbenefits/data/3/description","jdBrandingDetails/sections/employerbenefits/data/3/name","jdBrandingDetails/sections/employerbenefits/data/4/description","jdBrandingDetails/sections/employerbenefits/data/4/name","jdBrandingDetails/sections/employerbenefits/data/5/description","jdBrandingDetails/sections/employerbenefits/data/5/name","jdBrandingDetails/sections/employerbenefits/data/6/description","jdBrandingDetails/sections/employerbenefits/data/6/name","jdBrandingDetails/sections/employerbenefits/data/7/description","jdBrandingDetails/sections/employerbenefits/data/7/name","jdBrandingDetails/sections/employerbenefits/data/8/description","jdBrandingDetails/sections/employerbenefits/data/8/name","jdBrandingDetails/sections/employerbenefits/data/9/description","jdBrandingDetails/sections/employerbenefits/data/9/name","jdBrandingDetails/sections/employerbenefits/data/10/description","jdBrandingDetails/sections/employerbenefits/data/10/name","jdBrandingDetails/sections/employerbenefits/data/11/description","jdBrandingDetails/sections/employerbenefits/data/11/name","jdBrandingDetails/sections/employerbenefits/data/12/description","jdBrandingDetails/sections/employerbenefits/data/12/name","jdBrandingDetails/sections/employerbenefits/data/13/description","jdBrandingDetails/sections/employerbenefits/data/13/name","jdBrandingDetails/sections/employerbenefits/data/14/description","jdBrandingDetails/sections/employerbenefits/data/14/name","jdBrandingDetails/sections/employerbenefits/data/15/description","jdBrandingDetails/sections/employerbenefits/data/15/name","jdBrandingDetails/sections/employerbenefits/data/16/description","jdBrandingDetails/sections/employerbenefits/data/16/name","jdBrandingDetails/sections/employerbenefits/title","jdBrandingDetails/sections/employerbenefits/url","jdBrandingDetails/sections/keyHighlights/data/ratings/0/label","jdBrandingDetails/sections/keyHighlights/data/ratings/0/value","jdBrandingDetails/sections/keyHighlights/data/ratings/1/label","jdBrandingDetails/sections/keyHighlights/data/ratings/1/value","jdBrandingDetails/sections/keyHighlights/data/ratings/2/label","jdBrandingDetails/sections/keyHighlights/data/ratings/2/value","jdBrandingDetails/sections/keyHighlights/title","jdBrandingDetails/sections/moreInfo/data/Headquarters","jdBrandingDetails/sections/moreInfo/data/Website","jdBrandingDetails/sections/moreInfo/title","jdBrandingDetails/sections/overview-cs-1/data/0/media/0/title","jdBrandingDetails/sections/overview-cs-1/data/0/media/0/video/url","jdBrandingDetails/sections/overview-cs-1/data/0/title","jdBrandingDetails/tabs/0/name","jdBrandingDetails/tabs/0/order/0","jdBrandingDetails/tabs/0/order/1","jdBrandingDetails/tabs/0/order/2","jdBrandingDetails/tabs/0/order/3","jdBrandingDetails/tabs/0/order/4","jdBrandingDetails/tabs/0/order/5","jdBrandingDetails/tabs/0/orderRight","jdBrandingDetails/tags/0","jdBrandingDetails/tags/1","jdBrandingDetails/tags/2","jdBrandingDetails/tags/3","jdBrandingDetails/tags/4","jdBrandingDetails/templateId","jdBrandingDetails/yearsOfHiringOnNaukri","jdBrandingDetails/yearsOfHiringOnNaukriBadgeId","jobDetails/applyCount","jobDetails/applyRedirectUrl","jobDetails/banner","jobDetails/board","jobDetails/brandingTags/0/id","jobDetails/brandingTags/0/label","jobDetails/clientCareersUrl","jobDetails/clientLogo","jobDetails/clientTitleString","jobDetails/companyApplyUrl","jobDetails/companyDetail/address","jobDetails/companyDetail/clientGroupId","jobDetails/companyDetail/clientHeadline","jobDetails/companyDetail/clientType","jobDetails/companyDetail/details","jobDetails/companyDetail/hideClientName","jobDetails/companyDetail/hiringFor","jobDetails/companyDetail/isCustomCompanyName","jobDetails/companyDetail/isKycSuccessful","jobDetails/companyDetail/media/photos","jobDetails/companyDetail/media/ppt","jobDetails/companyDetail/media/video","jobDetails/companyDetail/name","jobDetails/companyDetail/websiteUrl","jobDetails/companyFollowFlowMetaData/companyFollowFlow","jobDetails/companyId","jobDetails/companyPageUrl","jobDetails/consent","jobDetails/consultant","jobDetails/createdDate","jobDetails/description","jobDetails/diversityTagText","jobDetails/education/bTechPremium","jobDetails/education/degreeCombination","jobDetails/education/eduPlaceholderText","jobDetails/education/isSchool","jobDetails/education/label","jobDetails/education/mbaPremium","jobDetails/education/pg/0","jobDetails/education/pg/1","jobDetails/education/pg/2","jobDetails/education/ppg/0","jobDetails/education/premiumProcessed","jobDetails/education/ug/0","jobDetails/education/ug/1","jobDetails/education/ug/2","jobDetails/employmentType","jobDetails/exclusive","jobDetails/experienceText","jobDetails/functionalArea","jobDetails/groupId","jobDetails/hideApplyButton","jobDetails/hybridWfhDetail","jobDetails/industry","jobDetails/internshipDuration","jobDetails/internshipInfo/amount","jobDetails/internshipInfo/currency","jobDetails/internshipInfo/duration","jobDetails/internshipInfo/internshipApplyByDate","jobDetails/internshipInfo/internshipExactStartDate","jobDetails/internshipInfo/perksAndBenefits","jobDetails/isTopGroup","jobDetails/jobAgentEligible","jobDetails/jobIconType","jobDetails/jobId","jobDetails/jobRole","jobDetails/jobType","jobDetails/keySkills/other/0/clickable","jobDetails/keySkills/other/0/id","jobDetails/keySkills/other/0/label","jobDetails/keySkills/other/1/clickable","jobDetails/keySkills/other/1/id","jobDetails/keySkills/other/1/label","jobDetails/keySkills/other/2/clickable","jobDetails/keySkills/other/2/id","jobDetails/keySkills/other/2/label","jobDetails/keySkills/other/3/clickable","jobDetails/keySkills/other/3/id","jobDetails/keySkills/other/3/label","jobDetails/keySkills/other/4/clickable","jobDetails/keySkills/other/4/id","jobDetails/keySkills/other/4/label","jobDetails/keySkills/other/5/clickable","jobDetails/keySkills/other/5/id","jobDetails/keySkills/other/5/label","jobDetails/keySkills/other/6/clickable","jobDetails/keySkills/other/6/id","jobDetails/keySkills/other/6/label","jobDetails/keySkills/other/7/clickable","jobDetails/keySkills/other/7/id","jobDetails/keySkills/other/7/label","jobDetails/keySkills/other/8/clickable","jobDetails/keySkills/other/8/id","jobDetails/keySkills/other/8/label","jobDetails/keySkills/other/9/clickable","jobDetails/keySkills/other/9/id","jobDetails/keySkills/other/9/label","jobDetails/keySkills/other/10/clickable","jobDetails/keySkills/other/10/id","jobDetails/keySkills/other/10/label","jobDetails/keySkills/other/11/clickable","jobDetails/keySkills/other/11/id","jobDetails/keySkills/other/11/label","jobDetails/keySkills/other/12/clickable","jobDetails/keySkills/other/12/id","jobDetails/keySkills/other/12/label","jobDetails/keySkills/other/13/clickable","jobDetails/keySkills/other/13/id","jobDetails/keySkills/other/13/label","jobDetails/keySkills/other/14/clickable","jobDetails/keySkills/other/14/id","jobDetails/keySkills/other/14/label","jobDetails/keySkills/other/15/clickable","jobDetails/keySkills/other/15/id","jobDetails/keySkills/other/15/label","jobDetails/keySkills/other/16/clickable","jobDetails/keySkills/other/16/id","jobDetails/keySkills/other/16/label","jobDetails/keySkills/other/17/clickable","jobDetails/keySkills/other/17/id","jobDetails/keySkills/other/17/label","jobDetails/keySkills/other/18/clickable","jobDetails/keySkills/other/18/id","jobDetails/keySkills/other/18/label","jobDetails/keySkills/other/19/clickable","jobDetails/keySkills/other/19/id","jobDetails/keySkills/other/19/label","jobDetails/keySkills/other/20/clickable","jobDetails/keySkills/other/20/id","jobDetails/keySkills/other/20/label","jobDetails/keySkills/other/21/clickable","jobDetails/keySkills/other/21/id","jobDetails/keySkills/other/21/label","jobDetails/keySkills/other/22/clickable","jobDetails/keySkills/other/22/id","jobDetails/keySkills/other/22/label","jobDetails/keySkills/other/23/clickable","jobDetails/keySkills/other/23/id","jobDetails/keySkills/other/23/label","jobDetails/keySkills/other/24/clickable","jobDetails/keySkills/other/24/id","jobDetails/keySkills/other/24/label","jobDetails/keySkills/other/25/clickable","jobDetails/keySkills/other/25/id","jobDetails/keySkills/other/25/label","jobDetails/keySkills/other/26/clickable","jobDetails/keySkills/other/26/id","jobDetails/keySkills/other/26/label","jobDetails/keySkills/other/27/clickable","jobDetails/keySkills/other/27/id","jobDetails/keySkills/other/27/label","jobDetails/keySkills/other/28/clickable","jobDetails/keySkills/other/28/id","jobDetails/keySkills/other/28/label","jobDetails/keySkills/other/29/clickable","jobDetails/keySkills/other/29/id","jobDetails/keySkills/other/29/label","jobDetails/keySkills/preferred/0/clickable","jobDetails/keySkills/preferred/0/id","jobDetails/keySkills/preferred/0/label","jobDetails/keySkills/preferred/1/clickable","jobDetails/keySkills/preferred/1/id","jobDetails/keySkills/preferred/1/label","jobDetails/keySkills/preferred/2/clickable","jobDetails/keySkills/preferred/2/id","jobDetails/keySkills/preferred/2/label","jobDetails/keySkills/preferred/3/clickable","jobDetails/keySkills/preferred/3/id","jobDetails/keySkills/preferred/3/label","jobDetails/keySkills/preferred/4/clickable","jobDetails/keySkills/preferred/4/id","jobDetails/keySkills/preferred/4/label","jobDetails/locationGids/0","jobDetails/locationGids/1","jobDetails/locationGids/2","jobDetails/locations/0/label","jobDetails/locations/0/localities/0","jobDetails/locations/0/url","jobDetails/locations/1/label","jobDetails/locations/1/localities/0","jobDetails/locations/1/url","jobDetails/locations/2/label","jobDetails/locations/2/localities/0","jobDetails/locations/2/url","jobDetails/logStr","jobDetails/maximumExperience","jobDetails/microsite","jobDetails/minimumExperience","jobDetails/mode","jobDetails/referenceCode","jobDetails/roleCategory","jobDetails/salaryDetail/ctcBreakup","jobDetails/salaryDetail/currency","jobDetails/salaryDetail/hideSalary","jobDetails/salaryDetail/label","jobDetails/salaryDetail/maxSalaryPerMonth","jobDetails/salaryDetail/maximumSalary","jobDetails/salaryDetail/minSalaryPerMonth","jobDetails/salaryDetail/minimumSalary","jobDetails/salaryDetail/originalMaxSalary","jobDetails/salaryDetail/originalMinSalary","jobDetails/salaryDetail/salaryBreakup","jobDetails/salaryDetail/salaryText","jobDetails/salaryDetail/variablePercentage","jobDetails/savedJobFlag","jobDetails/shortDescription","jobDetails/showEducationAsPlaceholder","jobDetails/showRecruiterDetail","jobDetails/socialBanner","jobDetails/staticCompanyName","jobDetails/staticUrl","jobDetails/template","jobDetails/title","jobDetails/vacancy","jobDetails/viewCount","jobDetails/walkIn","jobDetails/walkInDetail/contactName","jobDetails/walkInDetail/contactPhone","jobDetails/walkInDetail/dailyTiming","jobDetails/walkInDetail/embedMapUrl","jobDetails/walkInDetail/encContactName","jobDetails/walkInDetail/encContactPhone","jobDetails/walkInDetail/expertAssist","jobDetails/walkInDetail/jdDisplayTiming","jobDetails/walkInDetail/mapUrl","jobDetails/walkInDetail/saturdayWorking","jobDetails/walkInDetail/sundayWorking","jobDetails/walkInDetail/venueAddress","jobDetails/walkInDetail/walkinEndDate","jobDetails/walkInDetail/walkinStartDate","jobDetails/wfhLabel","jobDetails/wfhType","seo/bcrumb","seo/canon","seo/classf","seo/descp","seo/flag","seo/id","seo/keyword","seo/noindex","seo/title","seo/url"
,,,,,,"https://www.ambitionbox.com/benefits/paarsh-infotech-benefits?jobId=naukri_180926503722&utm_source=naukri&utm_campaign=jd_benefits","https://static.ambitionbox.com/static/naukri-benefits/PerformanceBonus.png","Performance Bonus","true","https://static.ambitionbox.com/static/naukri-benefits/v2/dark/PerformanceBonus.png","https://static.ambitionbox.com/static/naukri-benefits/v2/light/PerformanceBonus.png","https://static.ambitionbox.com/static/naukri-benefits/FreeMeal.png","Free Meal","true","https://static.ambitionbox.com/static/naukri-benefits/v2/dark/FreeMeal.png","https://static.ambitionbox.com/static/naukri-benefits/v2/light/FreeMeal.png","https://static.ambitionbox.com/static/naukri-benefits/CareerBreak.png","Generous & Flexible Leaves","true","https://static.ambitionbox.com/static/naukri-benefits/v2/dark/CareerBreak.png","https://static.ambitionbox.com/static/naukri-benefits/v2/light/CareerBreak.png",,,,,,,,,,,,,,,,,,,,,,,,,,"2","2.2","73","Paarsh Infotech Reviews by Employees","https://www.ambitionbox.com/reviews/paarsh-infotech-reviews?jobId=naukri_180926503722&utm_source=naukri&utm_campaign=jd_ratings",,,,,,,,"0 no dislike for this company","10 lakh company is very good","Anonymous","5","15 Nov 2024","https://www.ambitionbox.com/reviews/paarsh-infotech-reviews?rid=62739096&utm_source=naukri&utm_campaign=jd_reviews","Web Developer in Nashik","Everything was dislike, There are doing only fraud with interns and permanent employee, they don't give salary to employees, also don't pay any stipend to interns","Nothing to like in this company. It's totally fraud","Anonymous","1","03 Sep 2026","https://www.ambitionbox.com/reviews/paarsh-infotech-reviews?rid=80989880&utm_source=naukri&utm_campaign=jd_reviews","Marketing Manager in Nashik","Absolute scam.
Training was for 3 months and live project for 3 months, its been 7 months still we havent assigned any kind of project. We could do better than trainers teaches us  for training. Additionally they took 5k. They took meetings under live projects in which they took attendance continuously which is just waste of time , other than this nothing","Nothing guys..please stay unemployed rather than enrolling here","Anonymous","1","06 Aug 2026","https://www.ambitionbox.com/reviews/paarsh-infotech-reviews?rid=80639891&utm_source=naukri&utm_campaign=jd_reviews","Intern","1.7","Full Stack Developer","2.0","1.3","https://www.ambitionbox.com/salaries/paarsh-infotech-salaries/full-stack-developer?utm_source=naukri&utm_campaign=jd_salaries","See detailed salary breakup","₹1.3L – ₹2L/yr","Full Stack Developer in Paarsh Infotech typically earns between","salary_range","false","1","Job Details","2","About Company","4","Reviews","5","Benefits","6","Salaries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1707","https://www.paarshinfotech.com/careers#openings","https://img.naukimg.com/logo_images/groups/v1/5108028.gif","1",,,,"https://img.naukimg.com/logo_images/groups/v1/5108028.gif",,"https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=180926503722&logstr=jdrestapi","",,,,"Paarsh Infotech is a technology solutions company specializing in software development, IT services, and digital transformation. Based in Nashik, it positions itself as a complete technology partner delivering fast, scalable, and reliable software solutions. The company emphasizes innovation, mentorship, and skill development, offering career opportunities in software engineering, internships, and project-based learning. Its culture highlights collaboration, professional growth, and hands-on experience with real-world client projects, making it a strong player in the IT services and software development domain.",,,,,,,,"Paarsh Infotech",,"false","6184552",,"false","false","2026-09-18 17:52:18","<p>Paarsh Infotech Pvt Ltd is looking for a skilled web developer who will be responsible for developing and/or designing websites for our company. You will be working alongside a team of other developers in creating, maintaining, and updating our websites. In order for you to succeed in this role, you will need to be proficient in JavaScript, HTML, CSS, and have solid knowledge and experience in programming applications."",""skills"":[""React js"",""JavaScript"",""Node js"",""mangodb""],""</p><br><br>Disclaimer: This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",,"false","","","false","","false","Any Postgraduate",,,,"false","Any Graduate",,,"Full Time, Permanent",,"0-2 Yrs","Engineering - Software & QA","5108028","false",,"Biotechnology",,,,,,,,"0","false","","180926503722","Full Stack Developer","fulltime","css",,"CSS","web technologies",,"Web technologies","programming",,"Programming","java script",,"Javascript","html",,"HTML","web designing",,"Web designing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137",,,"Nashik",,"https://www.naukri.com/jobs-in-nasik",,,,,,,"--jobsearchDesk-1-F-0-1--17903241595482367-","2","false","0","crawled","","Software Development","","INR","true","Not Disclosed","0","0","0","0","0","0","","Not Disclosed","0","0","In order for you to succeed in this role,you will need to be proficient in JavaScript,HTML,CSS,and have solid knowledge and experience in programming applications","false","false",,"paarsh-infotech-jobs-careers-6184552","https://www.naukri.com/job-listings-full-stack-developer-paarsh-infotech-nashik-0-to-2-years-180926503722","","Full Stack Developer","1","3245","false",,,,,,,,,,,,,,,,"0","",,"Jobs & Career: Job Search, Apply Jobs, Post Jobs","Job Description for Full Stack Developer in Paarsh Infotech in Nashik for 0 to 2 years of experience. Apply Now!","JD","1763","Full Stack Developer in Paarsh Infotech Nashik","n","Full Stack Developer - Nashik - Paarsh Infotech - 0 to 2 years of experience","job-listings-jobDesc"
